sequence	frame	bin_path	label_path
10	000025	SemanticKitti/sequences/10/velodyne/000025.bin	SemanticKitti/sequences/10/polar_512_prlb/000025.pt
10	000067	SemanticKitti/sequences/10/velodyne/000067.bin	SemanticKitti/sequences/10/polar_512_prlb/000067.pt
10	000144	SemanticKitti/sequences/10/velodyne/000144.bin	SemanticKitti/sequences/10/polar_512_prlb/000144.pt
10	000204	SemanticKitti/sequences/10/velodyne/000204.bin	SemanticKitti/sequences/10/polar_512_prlb/000204.pt
10	000275	SemanticKitti/sequences/10/velodyne/000275.bin	SemanticKitti/sequences/10/polar_512_prlb/000275.pt
10	000381	SemanticKitti/sequences/10/velodyne/000381.bin	SemanticKitti/sequences/10/polar_512_prlb/000381.pt
10	000395	SemanticKitti/sequences/10/velodyne/000395.bin	SemanticKitti/sequences/10/polar_512_prlb/000395.pt
10	000428	SemanticKitti/sequences/10/velodyne/000428.bin	SemanticKitti/sequences/10/polar_512_prlb/000428.pt
10	000461	SemanticKitti/sequences/10/velodyne/000461.bin	SemanticKitti/sequences/10/polar_512_prlb/000461.pt
10	000619	SemanticKitti/sequences/10/velodyne/000619.bin	SemanticKitti/sequences/10/polar_512_prlb/000619.pt
10	000725	SemanticKitti/sequences/10/velodyne/000725.bin	SemanticKitti/sequences/10/polar_512_prlb/000725.pt
10	000775	SemanticKitti/sequences/10/velodyne/000775.bin	SemanticKitti/sequences/10/polar_512_prlb/000775.pt
10	000790	SemanticKitti/sequences/10/velodyne/000790.bin	SemanticKitti/sequences/10/polar_512_prlb/000790.pt
10	000841	SemanticKitti/sequences/10/velodyne/000841.bin	SemanticKitti/sequences/10/polar_512_prlb/000841.pt
10	000844	SemanticKitti/sequences/10/velodyne/000844.bin	SemanticKitti/sequences/10/polar_512_prlb/000844.pt
10	000854	SemanticKitti/sequences/10/velodyne/000854.bin	SemanticKitti/sequences/10/polar_512_prlb/000854.pt
10	000862	SemanticKitti/sequences/10/velodyne/000862.bin	SemanticKitti/sequences/10/polar_512_prlb/000862.pt
10	000869	SemanticKitti/sequences/10/velodyne/000869.bin	SemanticKitti/sequences/10/polar_512_prlb/000869.pt
10	000892	SemanticKitti/sequences/10/velodyne/000892.bin	SemanticKitti/sequences/10/polar_512_prlb/000892.pt
10	001079	SemanticKitti/sequences/10/velodyne/001079.bin	SemanticKitti/sequences/10/polar_512_prlb/001079.pt
10	001092	SemanticKitti/sequences/10/velodyne/001092.bin	SemanticKitti/sequences/10/polar_512_prlb/001092.pt
10	001103	SemanticKitti/sequences/10/velodyne/001103.bin	SemanticKitti/sequences/10/polar_512_prlb/001103.pt
10	001131	SemanticKitti/sequences/10/velodyne/001131.bin	SemanticKitti/sequences/10/polar_512_prlb/001131.pt
10	001140	SemanticKitti/sequences/10/velodyne/001140.bin	SemanticKitti/sequences/10/polar_512_prlb/001140.pt
10	001142	SemanticKitti/sequences/10/velodyne/001142.bin	SemanticKitti/sequences/10/polar_512_prlb/001142.pt
10	001180	SemanticKitti/sequences/10/velodyne/001180.bin	SemanticKitti/sequences/10/polar_512_prlb/001180.pt
10	001189	SemanticKitti/sequences/10/velodyne/001189.bin	SemanticKitti/sequences/10/polar_512_prlb/001189.pt
